1.112926527857780457e-01,-5.613704770803451538e-02,-1.286466568708419800e-01,-4.558317735791206360e-02,7.674986869096755981e-02,9.959384799003601074e-02,5.974708497524261475e-02,-1.422386523336172104e-02,-6.089269742369651794e-02,-1.002278327941894531e-01,-7.762335985898971558e-02,-3.485333174467086792e-02,1.693585421890020370e-03,6.395019590854644775e-03,2.715211734175682068e-02,3.887408226728439331e-02,4.482467100024223328e-02,4.290796071290969849e-02,4.482467100024223328e-02,3.887408226728439331e-02,2.715211734175682068e-02,6.395019590854644775e-03,1.693585421890020370e-03,-3.485333174467086792e-02,-7.762335985898971558e-02,-1.002278327941894531e-01,-6.089269742369651794e-02,-1.422386523336172104e-02,5.974708497524261475e-02,9.959384799003601074e-02,7.674986869096755981e-02,-4.558317735791206360e-02,-1.286466568708419800e-01,-5.613704770803451538e-02,1.112926527857780457e-01
-2.907964587211608887e-02
3.744972869753837585e-02,-1.295758485794067383e-01,-1.006141304969787598e-01,7.591297477483749390e-02,1.271784156560897827e-01,4.471389204263687134e-02,-6.478293985128402710e-02,-8.954747021198272705e-02,-8.113028854131698608e-02,-2.901146747171878815e-02,2.470818720757961273e-02,8.546008914709091187e-02,9.006577730178833008e-02,8.688889443874359131e-02,8.417930454015731812e-02,9.746199846267700195e-02,7.985342293977737427e-02,7.573828101158142090e-02,7.985342293977737427e-02,9.746199846267700195e-02,8.417930454015731812e-02,8.688889443874359131e-02,9.006577730178833008e-02,8.546008914709091187e-02,2.470818720757961273e-02,-2.901146747171878815e-02,-8.113028854131698608e-02,-8.954747021198272705e-02,-6.478293985128402710e-02,4.471389204263687134e-02,1.271784156560897827e-01,7.591297477483749390e-02,-1.006141304969787598e-01,-1.295758485794067383e-01,3.744972869753837585e-02
1.171124503016471863e-01,7.324989885091781616e-02,-1.049685329198837280e-01,-1.060478165745735168e-01,-2.020685002207756042e-03,1.169783994555473328e-01,8.734519779682159424e-02,2.379250526428222656e-02,-6.405784189701080322e-02,-8.393901586532592773e-02,-1.004047617316246033e-01,-5.266579985618591309e-02,-2.788191474974155426e-02,2.186674065887928009e-02,2.596101723611354828e-02,5.391001701354980469e-02,4.838443547487258911e-02,7.105379551649093628e-02,4.838443547487258911e-02,5.391001701354980469e-02,2.596101723611354828e-02,2.186674065887928009e-02,-2.788191474974155426e-02,-5.266579985618591309e-02,-1.004047617316246033e-01,-8.393901586532592773e-02,-6.405784189701080322e-02,2.379250526428222656e-02,8.734519779682159424e-02,1.169783994555473328e-01,-2.020685002207756042e-03,-1.060478165745735168e-01,-1.049685329198837280e-01,7.324989885091781616e-02,1.171124503016471863e-01
-3.248753771185874939e-02
1.393657177686691284e-01,-6.740858405828475952e-02,-1.291148960590362549e-01,-1.941366866230964661e-02,1.284286677837371826e-01,8.086021244525909424e-02,-9.151927195489406586e-03,-9.857358783483505249e-02,-8.631578832864761353e-02,-6.120214983820915222e-02,2.652216888964176178e-02,6.735623627901077271e-02,1.055291891098022461e-01,8.313664793968200684e-02,1.021525934338569641e-01,8.944490551948547363e-02,9.758366644382476807e-02,7.195948064327239990e-02,9.758366644382476807e-02,8.944490551948547363e-02,1.021525934338569641e-01,8.313664793968200684e-02,1.055291891098022461e-01,6.735623627901077271e-02,2.652216888964176178e-02,-6.120214983820915222e-02,-8.631578832864761353e-02,-9.857358783483505249e-02,-9.151927195489406586e-03,8.086021244525909424e-02,1.284286677837371826e-01,-1.941366866230964661e-02,-1.291148960590362549e-01,-6.740858405828475952e-02,1.393657177686691284e-01
5.943758785724639893e-02,1.347822248935699463e-01,-1.194514986127614975e-02,-1.437550783157348633e-01,-5.942573770880699158e-02,8.400604128837585449e-02,1.266237050294876099e-01,4.827586561441421509e-02,-3.182709217071533203e-02,-8.730016648769378662e-02,-1.007428392767906189e-01,-8.809146285057067871e-02,-3.252425789833068848e-02,1.142626069486141205e-02,3.857894986867904663e-02,4.084702208638191223e-02,6.133043393492698669e-02,6.767207384109497070e-02,6.133043393492698669e-02,4.084702208638191223e-02,3.857894986867904663e-02,1.142626069486141205e-02,-3.252425789833068848e-02,-8.809146285057067871e-02,-1.007428392767906189e-01,-8.730016648769378662e-02,-3.182709217071533203e-02,4.827586561441421509e-02,1.266237050294876099e-01,8.400604128837585449e-02,-5.942573770880699158e-02,-1.437550783157348633e-01,-1.194514986127614975e-02,1.347822248935699463e-01,5.943758785724639893e-02
-3.601864725351333618e-02
1.165209040045738220e-01,6.758761405944824219e-02,-1.380576491355895996e-01,-8.254584670066833496e-02,6.231204420328140259e-02,1.405196040868759155e-01,2.206210233271121979e-02,-6.844498217105865479e-02,-1.186106353998184204e-01,-5.587069690227508545e-02,-9.575214236974716187e-03,6.573436409235000610e-02,8.078680187463760376e-02,1.092200949788093567e-01,8.679984509944915771e-02,1.003334894776344299e-01,7.894200086593627930e-02,9.513585269451141357e-02,7.894200086593627930e-02,1.003334894776344299e-01,8.679984509944915771e-02,1.092200949788093567e-01,8.078680187463760376e-02,6.573436409235000610e-02,-9.575214236974716187e-03,-5.587069690227508545e-02,-1.186106353998184204e-01,-6.844498217105865479e-02,2.206210233271121979e-02,1.405196040868759155e-01,6.231204420328140259e-02,-8.254584670066833496e-02,-1.380576491355895996e-01,6.758761405944824219e-02,1.165209040045738220e-01
-5.636264011263847351e-02,1.367016285657882690e-01,7.380850613117218018e-02,-1.213614493608474731e-01,-1.220851615071296692e-01,3.522419929504394531e-02,1.322841644287109375e-01,8.654398471117019653e-02,-1.014490379020571709e-03,-7.350403070449829102e-02,-1.064071357250213623e-01,-1.058914735913276672e-01,-5.289946496486663818e-02,4.736378323286771774e-03,3.757419437170028687e-02,4.809992760419845581e-02,7.457365840673446655e-02,8.708602190017700195e-02,7.457365840673446655e-02,4.809992760419845581e-02,3.757419437170028687e-02,4.736378323286771774e-03,-5.289946496486663818e-02,-1.058914735913276672e-01,-1.064071357250213623e-01,-7.350403070449829102e-02,-1.014490379020571709e-03,8.654398471117019653e-02,1.322841644287109375e-01,3.522419929504394531e-02,-1.220851615071296692e-01,-1.213614493608474731e-01,7.380850613117218018e-02,1.367016285657882690e-01,-5.636264011263847351e-02
